year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
1988,ARIZONA,AZ,4,86,61,US PRESIDENT,,,TRUE,290,1171873,20210113,NA,OTHER
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,466578,827738,20210113,NA,REPUBLICAN
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,349237,827738,20210113,NA,DEMOCRAT
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"DODGE, EARL",POPULIST,FALSE,5146,827738,20210113,NA,OTHER
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3297,827738,20210113,NA,LIBERTARIAN
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2161,827738,20210113,NA,OTHER
1988,ARKANSAS,AR,5,71,42,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,1319,827738,20210113,NA,OTHER
1988,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,5054917,9887065,20210113,NA,REPUBLICAN
1988,CALIFORNIA,CA,6,93,71,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,4702233,9887065,20210113,NA,DEMOCRAT
1988,CALIFORNIA,CA,6,93,71,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,70105,9887065,20210113,NA,LIBERTARIAN
1988,CALIFORNIA,CA,6,93,71,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,FALSE,58999,9887065,20210113,NA,OTHER
1988,CALIFORNIA,CA,6,93,71,US PRESIDENT,,,TRUE,811,9887065,20210113,NA,OTHER
1988,COLORADO,CO,8,84,62,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,728177,1372394,20210113,NA,REPUBLICAN
1988,COLORADO,CO,8,84,62,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,621453,1372394,20210113,NA,DEMOCRAT
1988,COLORADO,CO,8,84,62,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,15482,1372394,20210113,NA,LIBERTARIAN
1988,COLORADO,CO,8,84,62,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,4604,1372394,20210113,NA,OTHER
1988,COLORADO,CO,8,84,62,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2539,1372394,20210113,NA,OTHER
1988,COLORADO,CO,8,84,62,US PRESIDENT,,,TRUE,139,1372394,20210113,NA,OTHER
1988,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,750241,1443394,20210113,NA,REPUBLICAN
1988,CONNECTICUT,CT,9,16,1,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,676584,1443394,20210113,NA,DEMOCRAT
1988,CONNECTICUT,CT,9,16,1,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,14071,1443394,20210113,NA,LIBERTARIAN
1988,CONNECTICUT,CT,9,16,1,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2491,1443394,20210113,NA,OTHER
1988,CONNECTICUT,CT,9,16,1,US PRESIDENT,,,TRUE,7,1443394,20210113,NA,OTHER
1988,DELAWARE,DE,10,51,11,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,139639,249891,20210113,NA,REPUBLICAN
1988,DELAWARE,DE,10,51,11,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,108647,249891,20210113,NA,DEMOCRAT
1988,DELAWARE,DE,10,51,11,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,1162,249891,20210113,NA,LIBERTARIAN
1988,DELAWARE,DE,10,51,11,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,443,249891,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,159407,192877,20210113,NA,DEMOCRAT
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,27590,192877,20210113,NA,REPUBLICAN
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,,INDEPENDENT,FALSE,3064,192877,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,,,TRUE,1553,192877,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,554,192877,20210113,NA,LIBERTARIAN
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,,THIRD WORLD ASSEMBLY,FALSE,236,192877,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,208,192877,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,142,192877,20210113,NA,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,123,192877,20210113,NA,OTHER
1988,FLORIDA,FL,12,59,43,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2618885,4302313,20210113,NA,REPUBLICAN
1988,FLORIDA,FL,12,59,43,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1656701,4302313,20210113,NA,DEMOCRAT
1988,FLORIDA,FL,12,59,43,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,19796,4302313,20210113,NA,LIBERTARIAN
1988,FLORIDA,FL,12,59,43,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,6655,4302313,20210113,NA,OTHER
1988,FLORIDA,FL,12,59,43,US PRESIDENT,,,TRUE,276,4302313,20210113,NA,OTHER
1988,GEORGIA,GA,13,58,44,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1081331,1809672,20210113,NA,REPUBLICAN
1988,GEORGIA,GA,13,58,44,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,714792,1809672,20210113,NA,DEMOCRAT
1988,GEORGIA,GA,13,58,44,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,8435,1809672,20210113,NA,LIBERTARIAN
1988,GEORGIA,GA,13,58,44,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5099,1809672,20210113,NA,OTHER
1988,GEORGIA,GA,13,58,44,US PRESIDENT,,,TRUE,15,1809672,20210113,NA,OTHER
1988,HAWAII,HI,15,95,82,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,192364,354461,20210113,NA,DEMOCRAT
1988,HAWAII,HI,15,95,82,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,158625,354461,20210113,NA,REPUBLICAN
1988,HAWAII,HI,15,95,82,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,1999,354461,20210113,NA,LIBERTARIAN
1988,HAWAII,HI,15,95,82,US PRESIDENT,"FULANI, LENORA",NO PARTY AFFILIATION,FALSE,1003,354461,20210113,NA,OTHER
1988,HAWAII,HI,15,95,82,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,470,354461,20210113,NA,OTHER
1988,IDAHO,ID,16,82,63,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,253881,408968,20210113,NA,REPUBLICAN
1988,IDAHO,ID,16,82,63,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,147272,408968,20210113,NA,DEMOCRAT
1988,IDAHO,ID,16,82,63,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5313,408968,20210113,NA,LIBERTARIAN
1988,IDAHO,ID,16,82,63,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,FALSE,2502,408968,20210113,NA,OTHER
1988,ILLINOIS,IL,17,33,21,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2310939,4559120,20210113,NA,REPUBLICAN
1988,ILLINOIS,IL,17,33,21,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,2215940,4559120,20210113,NA,DEMOCRAT
1988,ILLINOIS,IL,17,33,21,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,14944,4559120,20210113,NA,LIBERTARIAN
1988,ILLINOIS,IL,17,33,21,US PRESIDENT,"FULANI, LENORA",SOLIDARITY,FALSE,10276,4559120,20210113,NA,OTHER
1988,ILLINOIS,IL,17,33,21,US PRESIDENT,"WINN, EDWARD",INDEPENDENT,FALSE,7021,4559120,20210113,NA,OTHER
1988,INDIANA,IN,18,32,22,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1297763,2168621,20210113,NA,REPUBLICAN
1988,INDIANA,IN,18,32,22,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,860643,2168621,20210113,NA,DEMOCRAT
1988,INDIANA,IN,18,32,22,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,10215,2168621,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,670557,1225614,20210113,NA,DEMOCRAT
1988,IOWA,IA,19,42,31,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,545355,1225614,20210113,NA,REPUBLICAN
1988,IOWA,IA,19,42,31,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NOMINATED BY PETITION,FALSE,3526,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2494,1225614,20210113,NA,LIBERTARIAN
1988,IOWA,IA,19,42,31,US PRESIDENT,SCATTERING,,FALSE,1613,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"DUKE, DAVID",PATRIOTIC PARTY,FALSE,755,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,540,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,334,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,235,1225614,20210113,NA,OTHER
1988,IOWA,IA,19,42,31,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,205,1225614,20210113,NA,OTHER
1988,KANSAS,KS,20,47,32,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,554049,993044,20210113,NA,REPUBLICAN
1988,KANSAS,KS,20,47,32,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,422636,993044,20210113,NA,DEMOCRAT
1988,KANSAS,KS,20,47,32,US PRESIDENT,,INDEPENDENT,FALSE,16359,993044,20210113,NA,OTHER
1988,KENTUCKY,KY,21,61,51,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,734281,1322517,20210113,NA,REPUBLICAN
1988,KENTUCKY,KY,21,61,51,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,580368,1322517,20210113,NA,DEMOCRAT
1988,KENTUCKY,KY,21,61,51,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,4494,1322517,20210113,NA,OTHER
1988,KENTUCKY,KY,21,61,51,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2118,1322517,20210113,NA,LIBERTARIAN
1988,KENTUCKY,KY,21,61,51,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1256,1322517,20210113,NA,OTHER
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,883702,1628202,20210113,NA,REPUBLICAN
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,717460,1628202,20210113,NA,DEMOCRAT
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,18612,1628202,20210113,NA,OTHER
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,4115,1628202,20210113,NA,LIBERTARIAN
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2355,1628202,20210113,NA,OTHER
1988,LOUISIANA,LA,22,72,45,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,1958,1628202,20210113,NA,OTHER
1988,MAINE,ME,23,11,2,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,307131,555035,20210113,NA,REPUBLICAN
1988,MAINE,ME,23,11,2,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,243569,555035,20210113,NA,DEMOCRAT
1988,MAINE,ME,23,11,2,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2700,555035,20210113,NA,LIBERTARIAN
1988,MAINE,ME,23,11,2,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1405,555035,20210113,NA,OTHER
1988,MAINE,ME,23,11,2,US PRESIDENT,,OTHER,FALSE,230,555035,20210113,NA,OTHER
1988,MARYLAND,MD,24,52,52,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,876167,1714358,20210113,NA,REPUBLICAN
1988,MARYLAND,MD,24,52,52,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,826304,1714358,20210113,NA,DEMOCRAT
1988,MARYLAND,MD,24,52,52,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,6748,1714358,20210113,NA,LIBERTARIAN
1988,MARYLAND,MD,24,52,52,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5115,1714358,20210113,NA,OTHER
1988,MARYLAND,MD,24,52,52,US PRESIDENT,,,TRUE,24,1714358,20210113,NA,OTHER
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1401415,2632801,20210113,NA,DEMOCRAT
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1194635,2632801,20210113,NA,REPUBLICAN
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,24251,2632801,20210113,NA,LIBERTARIAN
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,9561,2632801,20210113,NA,OTHER
1988,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,,OTHER,FALSE,2939,2632801,20210113,NA,OTHER
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1965486,3669163,20210113,NA,REPUBLICAN
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1675783,3669163,20210113,NA,DEMOCRAT
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,18336,3669163,20210113,NA,LIBERTARIAN
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,,OTHER,FALSE,7600,3669163,20210113,NA,OTHER
1988,MICHIGAN,MI,26,34,23,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,1958,3669163,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1109471,2096790,20210113,NA,DEMOCRAT
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,962337,2096790,20210113,NA,REPUBLICAN
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",PROGRESSIVE,FALSE,5403,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5109,2096790,20210113,NA,LIBERTARIAN
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,,,TRUE,3614,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,2155,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"HERER, JACK",GRASSROOTS,FALSE,1949,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1734,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,1702,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,1529,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"DENNIS, DELMAR",AMERICAN,FALSE,1298,2096790,20210113,NA,OTHER
1988,MINNESOTA,MN,27,41,33,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,489,2096790,20210113,NA,OTHER
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,557890,931527,20210113,NA,REPUBLICAN
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,363921,931527,20210113,NA,DEMOCRAT
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,,INDEPENDENT,FALSE,6387,931527,20210113,NA,OTHER
1988,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3329,931527,20210113,NA,LIBERTARIAN
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1084953,2093228,20210113,NA,REPUBLICAN
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1001619,2093228,20210113,NA,DEMOCRAT
1988,MISSOURI,MO,29,43,34,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,6656,2093228,20210113,NA,OTHER
1988,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,190412,365674,20210113,NA,REPUBLICAN
1988,MONTANA,MT,30,81,64,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,168936,365674,20210113,NA,DEMOCRAT
1988,MONTANA,MT,30,81,64,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5047,365674,20210113,NA,LIBERTARIAN
1988,MONTANA,MT,30,81,64,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1279,365674,20210113,NA,OTHER
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,397956,661465,20210113,NA,REPUBLICAN
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,259235,661465,20210113,NA,DEMOCRAT
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2534,661465,20210113,NA,LIBERTARIAN
1988,NEBRASKA,NE,31,46,35,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1740,661465,20210113,NA,OTHER
1988,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,206040,343133,20210113,NA,REPUBLICAN
1988,NEVADA,NV,32,88,65,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,132738,343133,20210113,NA,DEMOCRAT
1988,NEVADA,NV,32,88,65,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3520,343133,20210113,NA,LIBERTARIAN
1988,NEVADA,NV,32,88,65,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,835,343133,20210113,NA,OTHER
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,281537,450525,20210113,NA,REPUBLICAN
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,163696,450525,20210113,NA,DEMOCRAT
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,4502,450525,20210113,NA,LIBERTARIAN
1988,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,790,450525,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1743192,3099553,20210113,NA,REPUBLICAN
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1320352,3099553,20210113,NA,DEMOCRAT
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,FALSE,9953,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,8421,3099553,20210113,NA,LIBERTARIAN
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5139,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,FALSE,3454,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,2587,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,2446,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,2298,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,FALSE,1020,3099553,20210113,NA,OTHER
1988,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,691,3099553,20210113,NA,OTHER
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,270341,521387,20210113,NA,REPUBLICAN
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,244497,521387,20210113,NA,DEMOCRAT
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3368,521387,20210113,NA,LIBERTARIAN
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2237,521387,20210113,NA,OTHER
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,344,521387,20210113,NA,OTHER
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,FALSE,258,521387,20210113,NA,OTHER
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,249,521387,20210113,NA,OTHER
1988,NEW MEXICO,NM,35,85,66,US PRESIDENT,,WRITE-IN,TRUE,93,521387,20210113,NA,OTHER
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,3255487,6485683,20210113,NA,DEMOCRAT
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2838414,6485683,20210113,NA,REPUBLICAN
1988,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE H.W.",CONSERVATIVE,FALSE,243457,6485683,20210113,NA,OTHER
